contents,sentiment,votes,againsts
我刚才的发帖被狗吃了？,0.22708416921927954,0,0
哇，不是摔死的。。。,0.22489963295451876,0,0
等下有牲口护主，不能它们主子的扫黄，其实上次温州滴滴杀人，也是扫黄惹的祸。,0.22368322884208902,0,0
U just fuck off.  Dog shit,0.22325650169493938,0,0
不是光荣的事。一楼硬要说限制前科,0.22322563795347783,0,0
四川每年问国家要的钱都是最多的，之后就说自己很富裕，要脸吗？川，老鼠，温州滴滴案这么快就忘了？,0.2222309775828969,5,0
不敢,0.2217291501820553,9,0
熊玩意，还敢杀人,0.22145602515982565,0,0
安全第一！小心一点,0.22103191876251438,1,0
东北人虽然爱装b，但顶多嘴上骂的狠，你让他杀人，他还真没那胆！,0.2206756854317209,1,0
坏人太多了,0.22057398985260313,9,0
好吃懒做的，在哪都活的不好,0.21826499520730158,10,0
千万不要矫枉过正！,0.21612842246344832,0,0
那个人没做过错事，圣人都做不到。我说的是比喻，再说错在以前。,0.21610939739827795,0,0
妓女作用还是很大的，可以降低强奸率,0.21501318892431343,0,0
真的好无语，坏人怎么就不知道这是犯罪呢？怎么就杜绝不了这种坏人的行为呢？,0.21451530302429467,0,0
麻烦把这种人渣慢慢折磨至死！,0.21437793687326445,0,0
可怕！！,0.21423729752720932,0,0
怀疑还是严打的原因,0.21418611089651496,0,0
You r an idiot,0.21270991843231468,0,0
你是小偷啊[大笑],0.21265416648120194,0,0
妈皮的渣渣，强奸就强奸，杀人干嘛,0.21212908642668626,10,0
不用太多  几千万的光棍,0.21142470466634056,1,0
你浙江人口就是高大上，没有其他几省支援你建设，你会用今天的成就吗，有本事全部禁止外来人口进入啊，保证你浙江经济立马下滑,0.2094149510616693,1,1
不能容忍,0.2086627918123508,0,0
当时就怀疑被杀了,0.20826966768180155,0,0
自从东莞失落后[不屑][不屑][不屑][不屑][不屑][不屑],0.20813594225931287,0,0
你说的好像你犯罪还很有理了，这tm还这么多顶，看来这里垃圾真特别多,0.20770864279274526,1,0
不说广西多杀人，难道全国就没有地方杀人的？,0.2060938022630836,0,0
说句难听点的，在浙江干杀人的事，浙江人犯的案，真不多,0.20592218353562375,0,0
王八羔子害人性命对自己有什么好处,0.20519633999188824,0,0
人与人价值是不一样的，垃圾人只能为害他人，对违法犯罪仁慈就是对其他人的残忍。,0.2047565429924607,0,0
你这样的神经病也要控制一下,0.20416192289275292,1,0
滚你妈一边去，你们四川人牛B是吧？笨蛋玩意儿,0.20382127890370283,2,0
不是大白天的么,0.20001095116243894,0,0
[石化],0.19999999999999996,0,0
，，，，，，,0.19999999999999996,0,0
绳之以法!,0.19999999999999996,0,0
被害的？,0.19999999999999996,0,0
心虚?,0.19999999999999996,3,0
她长得怎么样不知道，可你，绝对看不了脸,0.19999675665110295,1,0
笨蛋啊，怪女生？最主要是那些垃圾不安定人員。清理了才好。,0.19789946508245904,1,0
几个男人没事，一个人就不好说了,0.19605883844894323,0,0
扫黄太厉害了,0.19262926912112943,0,0
没有安全意识，胆子好大，社会不太安全。,0.1924112285416496,0,0
我大北京时刻秒杀你浙江卖衣服收破烂沿街叫卖的！浙江卖货郎滚出北京！,0.19213627302218195,0,0
女的卖淫，男的当混混搞黄赌毒捞偏门。,0.1920355620721116,4,0
你们云南人犯的特大杀人案多得很，你个智障看不到？？一晚上都在黑广西人。怎么，有阴影？,0.19138919960025136,12,0
红灯区减少，强奸犯增多,0.19138786463622903,3,0
干麻要回来,0.19083216345964704,0,0
严惩！！！,0.18970634749291626,0,0
有个建议以后谁杀了人抓到以后，就用他杀人的方法处死他。如果是强奸至死的就用畜生来折磨他，让他下辈子不敢做人。,0.18889309733157233,0,0
小心谨慎,0.18704249222941194,0,0
不流动，本地公安局不乐意,0.18642079627857122,0,0
沙漠周边监狱 还是蛮多的.....,0.1855773185998516,9,0
这个和地域关系不大吧，浙江也有这样的人啊，随机的，没必要地域保护和地域黑。,0.1855115702031348,0,0
论嫖娼合法的必要。,0.1837233963534416,12,0
可惡的兇手,0.1837233963534416,0,0
应该直接灭你三族。,0.1837233963534416,4,0
唉，变态都喜欢杀人吗？真是神经病,0.18292733411257012,0,0
跟贴被火星网友带走啦~,0.18282478110520184,0,0
跟贴被火星网友带走啦~,0.18282478110520184,2,0
跟贴被火星网友带走啦~,0.18282478110520184,1,0
跟贴被火星网友带走啦~,0.18282478110520184,0,0
跟贴被火星网友带走啦~,0.18282478110520184,14,0
跟贴被火星网友带走啦~,0.18282478110520184,3,1
跟贴被火星网友带走啦~,0.18282478110520184,0,0
跟贴被火星网友带走啦~,0.18282478110520184,1,0
跟贴被火星网友带走啦~,0.18282478110520184,0,0
内容太短,0.18193310350885594,0,0
中国的夜晚也将变得越来越不安全？？？,0.18163508948183382,1,0
确实是人渣害死了一个人才，一楼没说错,0.1806461409361939,0,0
说的不对吗？,0.17909977445046077,0,0
GG家家户户v刚刚好,0.17888809746301915,0,0
三楼你智商被狼吃了？不是浙江人干的，这种事就能少吗！,0.1781850246747243,0,0
那你可真是厉害哦。我论述就算有硬伤怎么了？你算什么东西？,0.17606302811392016,0,0
有态度的新闻总是半夜发,0.17592725025506462,0,0
有态度的新闻总是半夜发,0.17592725025506462,0,0
楼上别瞎逼逼了，你真的敢确定没穷过?大锅饭时没穷过?,0.17280610944688357,9,0
？？,0.1718750000000001,0,0
想说你SB,0.17121229165659324,0,0
辛苦了。天网恢恢，疏而不漏。,0.17026546117302244,0,0
怎么没把你震死,0.16954071168261964,5,0
你是没打过飞机还是没玩过女人，两种感觉完全不一样，就像肚子饿，前者只能算是甜品，偶尔吃一顿还行，顿顿吃的话就受不了,0.1691762389758309,1,0
灵隐寺淫秽之地,0.16849244223532023,0,0
法网恢恢，疏而不漏,0.166759088315111,0,0
说我地狱也要说一句了，在广东这么久，遇到过，听过的广西人犯法，基本都会杀人，而不是违法后就跑。,0.16548730016403446,3,0
这次警察厉害了，流窜作案也能破，说明他们想破就能破,0.1647041908561192,1,0
太恐怖了,0.16363055213422395,0,0
管着干啥，要不要给你全突突了，想想自己吧，看热闹的下一个就是你了,0.16251632484127942,2,0
二楼就一坨渣，一楼没说错。,0.16250839759747415,1,0
你这种人，这辈子也就只能监狱里过了，看你也是无所谓的，呵呵，秀逗,0.162381984474671,0,0
我不懂，你说说,0.1612648175392103,0,0
笨蛋真多！到处视频监控。你认为很高明，全在监视中,0.15841490456949459,0,0
为什么杀啊  色？财？,0.15828116738698472,1,0
？？？？,0.15789473684210542,0,0
对啊 ，夜跑的时候经常碰到，女人真是小心为上。,0.15781266911079694,0,0
不好说,0.1576830766210735,0,0
可恶的罪犯,0.15702081017945824,0,0
老司机深夜开起车去,0.15649088293235836,1,0
地域的时候你也就是个垃圾，因为个人的事个人所当，哪里都有老鼠屎，你有何本事剑指一方，还特么的2000+个赞,0.15514766377759037,10,1
鄙视你,0.15384615384615385,0,0
不是我说，一线城市或者经济发达地区。违法成本太高，另外也没必要这么做。,0.15333669812021467,0,0
还有去汕头的，不怕被火功烧死？,0.15322023082364533,0,0
还有去汕头的，不怕被火功烧死？,0.15322023082364533,0,0
广西全州这下子出名了，那里比较野蛮。那个鬼地方，收购桔子去了一次就是怕了，不交保护费你就别想走了。,0.1517382524749844,2,0
一楼说的不完全没道理,0.1516929481025674,10,0
我把你盯上了，你小心点,0.15139058882930878,0,0
楼上你丫的真能胡说八道，舅服你。🤓,0.15121177235972316,2,0
老司机深夜开起车去佰度：,0.14966513124108938,0,0
冤个屁，西湖风景区监控密实，犯罪行径一清二楚。,0.1490857686168462,1,0
那些说还是我们ZG安全的SB,0.14751348498538464,0,0
不能限制自由，要限制邪念。。。那些盲流，每天就是想着坑蒙拐骗。。。,0.147328386720878,9,0
也得看情况，比如在网上说错话犯了事和故意伤害罪，就不能同等看作“有前科的人员”,0.14625478167795625,0,0
外地人滚出去上海！,0.14596709416728848,0,0
江浙一带经济条件较好，一般不会做这样低级的事，不划算。,0.14562231780776846,3,0
不用说，又是奸杀！！！,0.1455919581620546,36,0
官方没公布之前别乱猜好吧,0.14430689218595694,0,0
关键是有钱都嫖不到，除非钱多,0.14378216883601025,0,0
早就知道不是自然摔跤致死的，女孩子一个人出去玩真的要当心,0.14319669638749488,0,0
有一定原因归结于最近大力扫黄 大的夜总会连锁 被抓到证据后要没收全部财产 所以他们都在往正规转型 强奸案就开始频发,0.1430287424571942,0,0
在线,0.1428571428571429,0,0
赞成,0.1428571428571429,0,0
人都已经凉了 还能说什么呢~ 只能祈祷这种垃圾人越来越少吧,0.14249201385897436,18,0
太悲惨了，女生别把中国想得太安全，每个地方都有人渣，碰到可能就没有后悔药吃，你完全无法知道他的想法，就是杀了这恶徒也于事无补，结伴同行就要安全得多。,0.1413658575663348,0,0
广西人[喷水],0.14136113771172965,1,0
枪毙没商量！😡,0.14131394855696888,0,0
搞得我一个大男人都不敢走夜路了。。,0.14123050584031038,0,0
说实话，当时我想对你下手的，只是，看到你实在是下不去手啊[不屑],0.14109377165713466,0,0
法网恢恢，不要有侥幸心理,0.14037223588326975,0,0
女生别一个人往僻静处跑，好不好？对自己不负责任，也要对爹妈负点责任啊。,0.13996046890652558,2,0
偷点财务可以理解，因为缺钱，杀人肯定不对,0.1391413274822646,0,0
精虫上脑，那一刻色胆包天,0.13831753328007412,0,0
上次绍兴的案子，也是外地人作案的,0.13806019831946104,0,0
又是遇到一个垃圾人,0.13752160655553713,0,0
放屁。疑神疑鬼，你胆子得有多小，安全意识提高了可以防范于未然,0.13715131113207035,0,0
你怎么就不会伤及无辜？你狗急跳墙的时候还不伤及无辜,0.1369058604878418,2,0
枪毙了垃圾人,0.13527879348503347,1,0
果然是被垃圾人杀害的,0.13527879348503313,0,0
人口就不应该流动 固定死,0.13409011281523497,0,0
国外学来的习惯，不适合国情。,0.13404356710194887,1,0
这个还真没法，,0.13396085920175826,0,0
这个只能严管，不能禁，以后会出很多这样的事，虽然我说的有点过头，<br>你看现在中国多少单身🐶,0.13377227576908113,27,0
还能猖狂多久等到11月4号哭都哭不出来[大笑],0.13373511150378048,3,0
把小作坊都关了没地方发泄啊 可悲，民工也需要性，多关怀一下别乱喷，出了问题别堵要疏通，这才是长治久安！,0.13338164969680777,1,0
我去雨崩的时候，路上拦了辆破面包车，荒山野岭里跑，路上捡了一个女孩，又瘦又小，自己背个包，就很惊讶怎么胆子这么大，结果没走一会，又捡了个女孩。那种地方死了山沟里一扔怕是再也找不到了。我属于身材比较强壮的那种，去那些山里没人的地方都随时把三脚架拿手里。甩棍上动车被没收了。,0.13325577343529516,1,0
又到年关了。大家出门要小心。女生一定要结伴而行。这个贼胚儿子不得好死。,0.1329228473134635,0,0
想流动可以，先把你家的地交公了再出来！！！,0.1324200257352114,0,0
问题是你强奸，为什么要杀了人家，太畜牲了……,0.13183758125885958,0,0
治安好坏，只是个相对概念，治安好，不等于0犯罪,0.13083379700916442,0,0
吊一楼他妈,0.13064341954470138,9,0
宁波北仑,0.13047255096715504,2,0
宁波北仑,0.13047255096715504,9,0
浙江人其实很多智商低的！！经济厉害，不一定就聪明人多。,0.12988823749387857,1,0
自从全国各地到处扫黄过后，全国到处都是强奸杀人案，这是为什么嘛？,0.12970659137428908,4,0
穷山恶水出垃圾,0.1292489192489551,2,0
穷山恶水泼妇刁民不是没道理的,0.1288847609481013,2,0
天啊！！心痛！！可怜的孩子！！！！一定又是碰到了强奸犯！！！！这个广西败类！！凌迟处死也不解恨！！！,0.1284642520392777,4239,4
浙江人一般骗财而不直接害命,0.12822770451994525,0,0
好好查清楚，核实就毙了吧,0.12740832148076842,1,0
垃圾,0.12698412698412687,0,0
这个垃圾,0.12698412698412687,1,0
在座的各位都是垃圾,0.12648717012612232,1,0
说好的国内安全呢，这大嘴巴子抽的舒服不,0.12633198561193315,2,0
你太坏了,0.125,1,0
这才是真相!可恶____杀!,0.12444276074758498,0,0
女生出门要多加小心，色狼太多。,0.12430426073917134,2955,1
女生出门要多加小心，色狼太多,0.12430426073917134,0,0
女生出门要多加小心，色狼太多。,0.12430426073917134,9,0
有说错吗？？,0.12256250922675138,0,0
国外国内都不安宁，都有这些垃圾人渣,0.12204957196410304,0,0
这是什么话？人的流动是很正常，根本是尼基系数太大！懂不懂？,0.1220373674722941,0,0
呵呵禁止浙江两广这些省份的商品卖给北方西部,0.12188949902006119,0,1
小心也没用,0.11939339115402636,0,0
太他妈的不是人！,0.11903864561003474,1,0
你不准带吊出门，吊只能放家里,0.11678913755556808,0,0
换房吧,0.11675126903553312,0,0
新一代身份证应与社保卡，工资卡，钱包，手机，手表等合并，然后电子货币完全取代纸币,0.11643392795769203,0,0
无知的脑残，走出你那乡下三分地 你也成了外地流动人口,0.11628852063511974,10,0
洗浴，街边店都给关了，一些单身狗去哪里发泄，这样做以后这种事会很多。,0.11567945368564148,0,0
一棒子打死的观念 太离谱了吧,0.11522214332601577,0,0
各地很多抢劫、杀人案件都是外地人干的，所以查租客查有案底的人还是有必要的,0.11454599296545798,0,0
红灯区禁了也不一定是好事！,0.11260996401745216,1,0
不要说的这么理直气壮，你从别人的口袋里搞钱，不管是公家的还是私人的，不管你是从网络中骗、现实中偷，怎么会不危及别人的生命安全呢。这些钱有可能是别人的救命钱，有可能是公家的，丢了钱的人员要受处分，说不定还会丢工作。竟然还有3百多人为你点赞，真不知道什么心态。,0.1105101879249134,1,0
浙大！浙大！！！,0.1104316733464571,0,0
我就知道不可能这么简单，还好没有乱喷，严惩凶手,0.11002557410782698,0,0
恢恢又如何，被害者也回不回来，只有想想为什么这几年出现这么多这样的恶性案才是根本。一句话扫黄扫的太极端了,0.10864881564552265,7,0
干这样事的基本上都是外来无业人员。,0.1059136802754379,0,0
现在的女孩子防范心理太小，总以为自己见过很多男人无所谓，出入娱乐场所无所顾忌，问题是一个单身女性绝不能如此随便，你遇上做男人有可能是变态的社会渣渣，不但要性而且要命，这是最悲剧的了。,0.10562358015560347,1,0
放进去的不就是你们娘希匹蒋秃子吗？[狗]不抵抗。,0.10502874160402054,18,0
一开始还以为是不小心摔下去的 没想到啊 没想到,0.1049976042274664,1,0
…中国不是最安全吗？出个门就死了？,0.10458402570311387,0,0
合法嫖娼减少强奸犯案率,0.10389178825749845,2,0
夜跑等于约炮[大笑],0.10262158733006843,3,0
越来越多了不知道这世道怎么了,0.10170406397749032,2,0
流动人口太多，太杂，造成社会治安隐患。,0.10117215587731265,0,0
我也是广西的，我地域黑了吗？你这个垃圾！！,0.10115819886049571,2,0
侵过咸水返来，肯定去蒲,0.10049208419030609,0,0
谁不听话就拉出来灌毒气,0.10018238687148273,3,0
警方效率可以,0.10016089441003118,0,0
上辈无仇.干嘛要杀人呢、不管劫财还是劫色、这样无端杀人是要下地狱的,0.09968313434869869,0,0
谁说有钱嫖不到？只要你有钱，名媛网红明星主持人随你嫖。[挨揍],0.09917997049722105,1,0
是啊，青春无敌，12年10月下旬去武当山旅游，同一出租车有一大学生背一个帐篷说要在山露营，司机说，你找死啊，晚上山上只有三四度。估计电视台天气预报看迷糊了。,0.09781413353900803,1,0
路过下，别喷我,0.09653440896985332,0,0
被新闻说的最安全忽悠了,0.09602127243422798,0,0
这景区治安太乱了。,0.09595700814826014,1,0
犯罪了，必定有受害方，哪有受害方是无辜之说？无辜也是主观的判断，相对而言！把犯罪说得如此冠冕堂皇，真服你了[喷水],0.09546509357099509,1,0
真可恶,0.09521838714168096,0,0
他已经是个无耻的惯犯,0.09462043099933937,0,0
可恶,0.09375,1,0
谁之过？？？,0.09195402298850586,1,0
？？？,0.09195402298850586,9,0
？？？,0.09195402298850586,0,0
？？？,0.09195402298850586,0,0
说真的，我夜跑就是为了看看女人的肥屁股！跑不就是吗，非得整得跟光腚似的。,0.09166427449277126,2,0
真的要好好监控，可怜的孩子,0.08827361161863478,0,0
尤其江浙沪那里的女人，穿着暴露，浓妆艳抹，你们为啥要这样做，还不是为了勾引男人,0.08816113922073865,0,0
尤其江浙沪那里的女人，穿着暴露，浓妆艳抹，你们为啥要这样做，还不是为了勾引男人,0.08816113922073865,0,0
好人还是居多，但是坏人还是有的，特别是单身女生，千万不要一个人去人少的地方,0.0880839114788069,1,0
这种思维不奇怪啊，外地车牌在本市禁行一样的。,0.08766042765881088,0,0
敢问你是，切格拉瓦？,0.08711914730687076,0,0
人祸……常说的天网呢？！,0.08648592656280996,0,0
公布了，去搜死者的贴吧。只有一个人，就是这个变态。。。,0.08615073705338439,0,0
千万不要一个人去爬山[不屑][不屑],0.08467896138925013,0,0
我说句公道话，，应该把他凌迟处死，满门抄斩，要杀的家里鸡犬不留,0.08356298681118757,0,0
啧啧，看看这个诈骗省。,0.08297664048726827,1,0
300块能解决的事，居然搭上两条人民。唉,0.08104548411451296,0,0
罪犯千万种，只有吸取教训，才能避免成为下一个受害者，按你的逻辑，严厉谴责几句罪犯，罪犯就会来迁就你，还是敬畏你？你很适合到那外什么部门上班，天天可以谴责了,0.08068850315568499,0,0
听见就气愤,0.07837007330084023,1,0
看到你的头像我无言以对。,0.07783369260513062,0,0
老司机深夜开起车去伯度,0.07781967415049862,0,0
wtf，还以为是失足掉落。警方牛x啊！,0.07743805856501074,0,0
110,0.0769230769230771,0,0
扫黄扫得太狠，才会这样,0.07688858912703034,10,0
过安检被没收，还罚款。,0.07676822505525216,0,0
请你支个招,0.07578792951234625,0,0
严禁流动人口到处乱窜为非作歹,0.07495537474337366,2,0
呃……按人口比例或者立案率算，当然是咯！！,0.07353937236450891,0,0
这通告是真的吗？怎么广西壮族自治区写成广西省？公安不应该犯如此低级的错误。,0.07308850358144992,0,0
这女生夜跑都死了几个了？就那么不长记性，大晚上跑到人迹罕至的地方是什么心理？,0.07281747895020763,1,0
杭州警方确实厉害！,0.07185309087107938,0,0
这种没脑子的都活该，自作孽不可活嘛[狗],0.07047266091772875,0,0
你想多了。他们拔拳头前才不会想这么多。只会想老子弄死你,0.07044496619984397,0,0
网友别骗……,0.0698590159439334,0,0
我宁愿相信她是失足掉落。真不相信，杭州西湖会有如此凶残之徒,0.06881596054677941,0,0
杭州人不缺那么点钱，谁傻乎乎的为了打个炮去杀人啊,0.0677138895618411,16,0
据说恶性流串犯有七万多，每个县二十多个！,0.06755514019114406,9,0
男生出门要多加小心，枪毙艳#太多。,0.06746534165148466,0,0
那就跟没人敢见义勇为了，因为一不小心就有前科。,0.06740138393932082,0,0
杭州这么多足浴店打飞机的，还去祸害人家小姑娘,0.06691075070249164,2,0
广西的老表[喷水],0.06667267268423605,0,0
好好的一个人就这样被你杀害，为什么呢？难道不知道杀人偿命？？？,0.0648221457409569,0,0
那些说她是玩手机坠崖的人是不是该道个歉？,0.06388887778023722,2,0
害人害己,0.06346389518117335,0,0
。。。。。。你家刚通网络吗？我公司打工的就好几个云南的，你说不多？？,0.06342746817164246,0,0
现代人  机不离身[喷水],0.06235315302179567,1,0
这要是东北人干的不得被喷死,0.061826600709417034,4,0
16日下午4点确定嫌疑人，17日下午3点就在广西抓到，速度很快，现在是信息时代到处都是监控，做坏事是跑不了的。,0.06159485352311789,2,0
河南人还好意思说,0.06127978479161422,0,0
管理流动人口，又不是禁止。,0.060902229086278514,0,0
丢我们广西人的脸，不管哪里，垃圾就得清除,0.0604657100875704,2,0
单身女性还是不要去偏僻无人的地方，现在的坏人太多了！,0.06024165643661672,0,0
唉，居然被害,0.059952814953794675,0,0
浙江人搞恶心案件的不多，实话。这女的是我同乡，可惜了,0.05950394158352501,0,0
男的同样也要小心……，马虎不得,0.05860234124456898,2,0
難道廣西的正常人不多？在廣西一樣有廣東人犯罪，你的優越感從何而來？雖然我也是廣東人後裔[狗][狗],0.05836506931977781,1,1
Tmd大半夜的机器人都不出来写评论的吗？,0.05825443081751447,0,0
请问你是傻碧么,0.05785213019962976,0,0
这种说法酒是有罪推定，也没法这样管理，有前科的有些是这样，有些不是这样，然后你限制他们都不准走动？混球,0.05784444286590018,0,0
二楼你牛逼 你咋不去偷贪官家的钱,0.05744677994370917,1,0
虽然对警察没有好感，这次对当事的警察们大拇指地👍,0.056089033723959236,1,0
把这个熊狗贼乱刀砍死，喂狗,0.055643324865683796,1,0
桂林居然出了这种渣渣，不过全州人的确很渣。,0.055453510902307324,0,0
关键是很多流氓汉乞丐都是杀人犯逃犯装的，你说他们能不恐怖？,0.05542005637034253,0,0
这说明杭州也太不安全了！！！,0.05505066188743557,1,0
检察院提前介入，速斩,0.054624818308117384,0,0
这个天杀的 白白害了一个高才生 直接吃花生米吧,0.054303698782474874,0,0
大门不出，二门不入倒是安全了，但现在是不可能的，点儿背的时候，家门口都是不安全的，各人自求多福吧,0.05375873103354978,0,0
一楼真是个脑残东西，如果让我看见你这垃圾东西，一定打残你！,0.05302760319137656,2,0
有能耐去申请分开啊。搞得好像我们很喜欢跟你们来往一样。,0.05286995706948394,1,0
经期太危险了关掉！,0.05286269750261485,0,0
男女比例严重失调，这种事以后会越来越多，女声们都要小心，尽量不要去偏僻了地方。,0.051607129187241196,1,0
浙江该拒绝无业游民和前科人员进入！,0.05096526732629569,3,0
沙发，警方厉害了,0.05000443622903339,0,0
早上六点前后晚上10点后不许单独人上街，发现直接抓走，和禁狗一样就行～,0.04961582748831783,1,0
时不时看到和美国比安全的自嗨文章，什么美国城市大半夜不敢出门，真是可笑,0.049471420697593915,1,0
电信诈骗？,0.04937577185258646,0,0
不要跟一个连话都说不清楚的人辩论，那样只会降低你的智商水平,0.04927588001300476,1,0
别说一个人，就是两三个人也不行啊，一个大老爷们就都包圆了。,0.04869191645199733,0,0
[喷水],0.048546666524904136,0,0
[喷水],0.048546666524904136,0,0
[喷水],0.048546666524904136,0,0
不是我说，全州人真的很那个的，以前我在的公司听说对方是全州人都不招,0.048010443403349146,1,0
jc没有公布之前，别说，小心进去喝茶,0.047840159432228746,0,0
天网恢恢 疏而不漏,0.04764922850738529,0,0
[暴怒][暴怒][暴怒][暴怒][暴怒],0.04746313680507808,0,0
你他妈的做坏事还有理了？？？,0.04725452838825828,0,0
警方还没有公布，你就在这里瞎比比。,0.04699592159116228,0,0
跑到天津搬砖的底层狗就以为自己是天津人？丢人现眼,0.04587083608435094,2,0
哈哈，老铁不带这么损人的[喷水],0.04525305913596844,0,0
解放前，广西可不差，只是李白走后就全变了,0.04457508604964289,0,0
唉！甩棍防身都不让带，过安检就没收,0.043841797704435415,0,0
你还不如带个避孕套,0.04317189170719682,0,0
扫黄打非太厉害了！有些人憋不住了😭,0.04303139296635139,1,0
二楼这种扰乱市场，坑蒙拐骗的就该砍头,0.041422126824035566,0,0
炮决,0.041109012984808735,0,0
上行下效，自己屁股不干净，还好意思说管理别人？再说了，就是有太多象楼猪这样的猪，社会才一团糟,0.04034806659182533,0,0
这么冷的天都干得出,0.03933364362897429,1,0
上次就是四川有个美女夜跑挂了,0.03923709445556067,0,0
广西的你好意思喷浙江？心里没点逼数？,0.03793572328500494,0,1
楼上查水表,0.037822140711953556,0,0
先看看嫌疑人是干什么的？如果是网约车司机又可以找滴滴来背锅！,0.036742427090019736,1,0
！！！！！！,0.0357142857142857,0,0
如果单身女人今后都不在晚上出门了，那接下来，单身男人也就危险了。,0.03332682638152373,1,0
说实话、别TMD到别省害人、,0.032905431734735036,0,0
你以为地域歧视是平白无故来的？,0.03267044010301157,0,0
这种变态狂先阉割再处死方能杀一儆百,0.0313664484529953,0,0
意外？不服？<br>别总为喷而喷,0.03052569600463806,0,0
[鄙视]没钱娶媳妇闹得[大哭],0.030047798314168706,0,0
张子强也不杀无辜，难道这就可以成为违法犯罪的理由？[大笑],0.029379032842678066,0,0
你胡搅蛮缠的毫无逻辑，事实是嫌犯无缘无故杀害学成回国的女留学生，你自己说他够不够野蛮？你还拿什么遮羞布给他遮挡？拿人格挡得住这种野蛮行为？,0.02917613863471702,0,0
你说的对 什么夜跑 一个人还是小心一点。人家反正多杀一个不怕什么,0.028349500154241647,1,0
出门在外，保持低调，别与人发生争执,0.027696673999919708,0,0
要灭绝QJ案的发生也很容易。公开男女厕所，全改成玻璃的，大家都没胃口了。其实现在就是过度宣扬了性的舒服的一面，却不跟人民讲性肮脏的一面。,0.026603650988935912,1,0
乞求所有人，别抱侥幸心理去犯罪，害了别人，自己又没好下场！,0.02653831156511066,0,0
男人管不住自己，都怪起女人起来，还不是违法成本太低了，都该凌迟处死千刀万剐。,0.026535190686852728,1,0
好笑了，真的要撕掉这最后的遮羞布么？野蛮就在这块布的后面！好好想想。,0.02521127947078483,2,0
它们抓嫖可来劲了，害的那么多光棍没地方发泄，只能去强奸了。,0.0251983100145039,0,0
现在的社会太乱了，没有安全感。[喷水],0.024652737422625304,0,0
我们这不是最安全么，啊！安保都调到上海保护外国友人了？,0.02435311681394614,0,0
感觉25楼有职业歧视啊，生意好的小姐一年挣很多钱的，我经常去嫖，对她们都很尊重的，别人不比你混得差。,0.02431887234662289,0,0
就是🐔八憋不住了，扫黄扫的又没有🐔婆搞。。。。。。。。。。,0.02384301085569196,0,0
[惊吓][惊吓][惊吓],0.023754383516768063,0,0
现在人戾气太重，太不尊重生命了，对人对己都不负责任,0.02174362530502072,9,0
晚上路上行人确实少，现在天气冷了，游客也不多。,0.021588851312172253,0,0
浙大还钱招财猫理财还钱[暴怒],0.020789128241170518,0,0
是情杀，警方根据百度贴吧发帖记录破的案,0.020338785717165186,1,0
男女比例失调加上色情业非法就是这个后果，只会越来越严重。重罚根本起不到作用，就像明朝对贪官剥皮，还不是个个贪。,0.019779847329748024,5,1
蔡郁就是个傻B，夏桥是流氓！其他的像生从东、范时雨、、李全振、牟勇之流个个都是混混+丑八怪！只配当穷光蛋。[大笑],0.019778984881741346,0,0
我现在晚上不跑步了，小区附近公园没有灯，又等我也不去跑步了，只是白天跑，我也是汉子，一样心虚。,0.019346439637201063,0,0
请先确保不是为了速度抓的替死鬼,0.01884788231358414,5,0
四川凶残，抢了杀了一浙江出租女司机。网易刚报道的。。。,0.017973447017261335,1,0
四川凶残，抢了杀了一浙江出租女司机。网易刚报道的。。。,0.017973447017261335,3,0
"网易更新广告客户端了,都尼玛动图广告了",0.015965749424984854,1,0
肯定是去了某些偏僻的地方了 不然不会被盯上的  如果是大庭广众 不至于出事 总之小心为妙 尤其女孩子,0.014760951813345469,0,0
到处都是天网工程，人脸识别，跑不掉的,0.014721957277736841,2,0
靠吃屎了，这种无耻的垃圾,0.01449509629303447,0,0
1楼建议是个方向，安全科技方面应不是问题，从新生始抓，立法机制保障。2楼所言可能是手机使用登记部门出现了一些问题，亦或某些违法手段复制盗号，建议人大、纪委、国安等机关加强监督。,0.012344275006358485,0,0
还好是广西人，要是漯河、许昌、新乡、焦作、济源、鹤壁、平顶山、三门峡等地的，又得被喷死,0.011772583652539415,2,1
全关进笼子是不可能的....... 这不让那不让.也是不可能的。。。。。,0.01137155129895595,9,0
先别胡说八道。事情起因公布了外评价不迟。,0.010690353952025111,0,0
什么野蛮，忘了之前你们宁波上门杀人的事情了。宁波最近出的事少吗,0.01061626424851081,16,0
这位老哥能和我说说你发生了什么事吗？你一整晚没睡觉花了6个小时写了30多条评论都是在喷广西人到天快亮，我一个人广西人十分关心你到底怎么了，我广西河池的，说出来发生什么了我看看能不能帮你解决或者帮你解开郁闷也行，作为好客的主人我也看不惯亏待外地来的朋友,0.010601811173388986,0,0
又是广西，呵呵[喷水][喷水],0.01057036217586338,3,0
英国留学算个屁呀，这女的大脸盘子，就是个丑逼，白送我都不要!,0.010505047909115772,1,0
英国留学算个屁呀，这女的大脸盘子，就是个丑逼，白送我都不要!,0.010505047909115772,0,0
英国留学算个屁呀，这女的大脸盘子，就是个丑逼，白送我都不要!,0.010505047909115772,0,0
英国留学算个屁呀，这女的大脸盘子，就是个丑逼，白送我都不要!,0.010505047909115772,0,0
英国留学算个屁呀，这女的大脸盘子，就是个丑逼，白送我都不要!,0.010505047909115772,0,0
